"Stage","FAI","Data"
"trail_1","FAI38","3.9036"
"trail_1","FAI39","1.15923"
"trail_1","FAI40","42.77062"
"trail_1","FAI41","4.23509"
"trail_1","FAI42","13.86494"
"trail_1","FAI10_1","18.06827"
"trail_1","FAI10_2","18.0577"
"trail_1","FAI10_3","18.05417"
"trail_1","FAI11_1","3.01362"
"trail_1","FAI11_2","2.97981"
"trail_1","FAI11_3","2.96468"
"trail_1","FAI12","29.43186"
"trail_1","FAI13","15.03927"
"trail_1","FAI14","13.96462"
"trail_1","FAI15","43.3709"
"trail_1","FAI18","25.01506"
"trail_1","FAI20","22.2153"
"trail_1","FAI29","109.14427"
"trail_1","FAI32","85.84229"
"trail_1","FAI47","5.73538"
"trail_1","FAI48","17.64444"
"trail_1","FAI49","92.55398"
"trail_1","FAI50","115.20279"
"trail_1","FAI51","107.62616"
"trail_1","FAI52","81.4081"
"trail_1","FAI53","76.9503"
"trail_1","FAI54","68.41921"
"trail_1","FAI55_1","15.75849"
"trail_1","FAI55_2","15.77515"
"trail_1","FAI56","122.78324"
"trail_1","FAI57","116.95263"
"trail_1","FAI58","42.15411"
"trail_1","FAI59","43.37386"
"trail_1","FAI61","115.92108"
"trail_1","FAI62","109.1553"
"trail_1","FAI63","28.47601"
"trail_1","FAI64","45.16019"
"trail_1","FAI65","44.58072"
"trail_1","FAI66","41.24692"
"trail_1","FAI67","78.72528"
"trail_1","FAI68","77.01238"
"trail_1","FAI69","72.76434"
"trail_1","FAI70","44.58037"
"trail_1","FAI71","2.39932"
"trail_1","FAI43","1.10966"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:53:23.7"
"trail_1","bin","23"
"trail_1","fixture1","#103"
"trail_1","fixture","#113"
"trail_1","FAI3_1","0.05735"
"trail_1","FAI3_2","0.05825"
"trail_1","FAI3_3","0.05939"
"trail_1","FAI3_4","0.06754"
"trail_1","FAI3_5","0.06903"
"trail_1","FAI3_6","0.06636"
"trail_1","FAI7","0.11211"
"trail_1","FAI44","0.02993"
"trail_1","FAI45","0.05566"
"trail_1","FAI72_T3A","0.05643"
"trail_1","FAI72_T3B","0.09803"
"trail_1","FAI72_T4A","0.06056"
"trail_1","FAI72_T4B","0.08413"
"trail_1","FAI72_T9A","0.06605"
"trail_1","FAI72_T9B","0.05924"
"trail_1","FAI73_T12","0.1383"
"trail_1","FAI73_T1","0.1598"
"trail_1","FAI73_T2A","0.15863"
"trail_1","FAI73_T2B","0.16098"
"trail_1","FAI73_T5A","0.15603"
"trail_1","FAI73_T5B","0.20029"
"trail_1","FAI73_T6","0.13646"
"trail_1","FAI73_T7A","0.13779"
"trail_1","FAI73_T7B","0.14412"
"trail_1","FAI73_T7C","0.16004"
"trail_1","FAI73_T10A","0.15591"
"trail_1","FAI73_T10B","0.17095"
"trail_1","FAI73_T11","0.14419"
"trail_1","FAI72DOE_1","8.4750000000000006E-2"
"trail_1","FAI72DOE_2","0.08262"
"trail_1","FAI72DOE_3","0.07959"
"trail_1","FAI73DOE_1","0.15008"
"trail_1","FAI73DOE_2","0.19389"
"trail_1","FAI73DOE_3","0.15088"
"trail_1","FAI73DOE_4","0.16214"
"trail_1","FAI73DOE_5","0.18969"
"trail_1","FAI73DOE_6","0.15954"
"trail_1","FAI73DOE_7","0.14763"
"trail_1","FAI73DOE_8","0.17644"
"trail_1","FAI73DOE_9","0.17809"
"trail_1","FAI73DOE_10","0.17414"
"trail_1","FAI73DOE_11","0.20175"
"trail_1","FAI73DOE_12","0.17542"
"trail_1","FAI16","40.44234"
"trail_1","FAI17","34.05305"
"trail_1","FAI19","23.20657"
"trail_1","FAI21","20.60326"
"trail_1","FAI22","12.5649"
"trail_1","FAI23","0.39406"
"trail_1","FAI24","4.46604"
"trail_1","FAI25","121.30495"
"trail_1","FAI26","115.37244"
"trail_1","FAI27","113.5728"
"trail_1","FAI28","111.06118"
"trail_1","FAI30","2.67747"
"trail_1","FAI31","0.65481"
"trail_1","FAI33","84.15657"
"trail_1","FAI34","80.54116"
"trail_1","FAI35","71.18662"
"trail_1","FAI36","62.45672"
"trail_1","FAI37","56.31549"
"trail_1","FAI38","3.91971"
"trail_1","FAI39","1.1701"
"trail_1","FAI40","42.75172"
"trail_1","FAI41","4.22313"
"trail_1","FAI42","13.88127"
"trail_1","FAI10_1","18.07113"
"trail_1","FAI10_2","18.05866"
"trail_1","FAI10_3","18.06416"
"trail_1","FAI11_1","3.01533"
"trail_1","FAI11_2","2.97945"
"trail_1","FAI11_3","2.9346"
"trail_1","FAI12","29.42504"
"trail_1","FAI13","15.04494"
"trail_1","FAI14","13.96322"
"trail_1","FAI15","43.34668"
"trail_1","FAI18","24.99986"
"trail_1","FAI20","22.20246"
"trail_1","FAI29","109.14913"
"trail_1","FAI32","85.8418"
"trail_1","FAI47","5.73521"
"trail_1","FAI48","17.63378"
"trail_1","FAI49","92.55275"
"trail_1","FAI50","115.24118"
"trail_1","FAI51","107.62583"
"trail_1","FAI52","81.40544"
"trail_1","FAI53","76.95039"
"trail_1","FAI54","68.40713"
"trail_1","FAI55_1","15.76857"
"trail_1","FAI55_2","15.78268"
"trail_1","FAI56","122.79048"
"trail_1","FAI57","116.99292"
"trail_1","FAI58","42.13413"
"trail_1","FAI59","43.34813"
"trail_1","FAI61","115.92215"
"trail_1","FAI62","109.15839"
"trail_1","FAI63","28.48632"
"trail_1","FAI64","45.14821"
"trail_1","FAI65","44.56991"
"trail_1","FAI66","41.25598"
"trail_1","FAI67","78.76429"
"trail_1","FAI68","77.04233"
"trail_1","FAI69","72.80313"
"trail_1","FAI70","44.57224"
"trail_1","FAI71","2.40428"
"trail_1","FAI43","1.09508"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:53:19.8"
"trail_1","bin","24"
"trail_1","fixture1","#104"
"trail_1","fixture","#114"
"trail_1","FAI3_1","0.06021"
"trail_1","FAI3_2","0.05783"
"trail_1","FAI3_3","0.05654"
"trail_1","FAI3_4","0.04906"
"trail_1","FAI3_5","0.0505"
"trail_1","FAI3_6","0.05148"
"trail_1","FAI7","0.18193"
"trail_1","FAI44","0.02205"
"trail_1","FAI45","0.0864"
"trail_1","FAI72_T3A","0.00141"
"trail_1","FAI72_T3B","0.03493"
"trail_1","FAI72_T4A","0.00691"
"trail_1","FAI72_T4B","0.00525"
"trail_1","FAI72_T9A","0.00755"
"trail_1","FAI72_T9B","0.03609"
"trail_1","FAI73_T12","0.11176"
"trail_1","FAI73_T1","0.11971"
"trail_1","FAI73_T2A","0.136"
"trail_1","FAI73_T2B","0.07261"
"trail_1","FAI73_T5A","0.15427"
"trail_1","FAI73_T5B","0.1912"
"trail_1","FAI73_T6","0.11042"
"trail_1","FAI73_T7A","0.12396"
"trail_1","FAI73_T7B","0.1042"
"trail_1","FAI73_T7C","0.14095"
"trail_1","FAI73_T10A","0.18006"
"trail_1","FAI73_T10B","0.14595"
"trail_1","FAI73_T11","0.12001"
"trail_1","FAI72DOE_1","3.662E-2"
"trail_1","FAI72DOE_2","0.0411"
"trail_1","FAI72DOE_3","0.05341"
"trail_1","FAI73DOE_1","0.15218"
"trail_1","FAI73DOE_2","0.22968"
"trail_1","FAI73DOE_3","0.13326"
"trail_1","FAI73DOE_4","0.12088"
"trail_1","FAI73DOE_5","0.14867"
"trail_1","FAI73DOE_6","0.16134"
"trail_1","FAI73DOE_7","0.14072"
"trail_1","FAI73DOE_8","0.16668"
"trail_1","FAI73DOE_9","0.15144"
"trail_1","FAI73DOE_10","0.18631"
"trail_1","FAI73DOE_11","0.23528"
"trail_1","FAI73DOE_12","0.16826"
"trail_1","FAI16","40.39576"
"trail_1","FAI17","33.98162"
"trail_1","FAI19","23.12751"
"trail_1","FAI21","20.60543"
"trail_1","FAI22","12.3667"
"trail_1","FAI23","0.44033"
"trail_1","FAI24","4.50056"
"trail_1","FAI25","121.27748"
"trail_1","FAI26","115.34626"
"trail_1","FAI27","113.55028"
"trail_1","FAI28","111.04937"
"trail_1","FAI30","2.70954"
"trail_1","FAI31","0.67709"
"trail_1","FAI33","84.15019"
"trail_1","FAI34","80.51798"
"trail_1","FAI35","71.17629"
"trail_1","FAI36","62.41758"
"trail_1","FAI37","56.27017"
"trail_1","FAI38","3.90108"
"trail_1","FAI39","1.12204"
"trail_1","FAI40","42.75168"
"trail_1","FAI41","4.21832"
"trail_1","FAI42","13.88719"
"trail_1","FAI10_1","18.06743"
"trail_1","FAI10_2","18.0574"
"trail_1","FAI10_3","18.05431"
"trail_1","FAI11_1","3.01298"
"trail_1","FAI11_2","2.98052"
"trail_1","FAI11_3","2.96815"
"trail_1","FAI12","29.43131"
"trail_1","FAI13","15.03619"
"trail_1","FAI14","13.9637"
"trail_1","FAI15","43.38316"
"trail_1","FAI18","25.01336"
"trail_1","FAI20","22.21386"
"trail_1","FAI29","109.14469"
"trail_1","FAI32","85.84662"
"trail_1","FAI47","5.73347"
"trail_1","FAI48","17.63966"
"trail_1","FAI49","92.5565"
"trail_1","FAI50","115.19878"
"trail_1","FAI51","107.63594"
"trail_1","FAI52","81.41243"
"trail_1","FAI53","76.95646"
"trail_1","FAI54","68.41999"
"trail_1","FAI55_1","15.76604"
"trail_1","FAI55_2","15.78411"
"trail_1","FAI56","122.78436"
"trail_1","FAI57","116.95051"
"trail_1","FAI58","42.1563"
"trail_1","FAI59","43.3875"
"trail_1","FAI61","115.92167"
"trail_1","FAI62","109.1553"
"trail_1","FAI63","28.461"
"trail_1","FAI64","45.15691"
"trail_1","FAI65","44.57774"
"trail_1","FAI66","41.23111"
"trail_1","FAI67","78.72854"
"trail_1","FAI68","77.01889"
"trail_1","FAI69","72.76948"
"trail_1","FAI70","44.57896"
"trail_1","FAI71","2.41081"
"trail_1","FAI43","1.0923"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:54:02.5"
"trail_1","bin","25"
"trail_1","fixture1","#103"
"trail_1","fixture","#113"
"trail_1","FAI3_1","0.0605"
"trail_1","FAI3_2","0.06213"
"trail_1","FAI3_3","0.06309"
"trail_1","FAI3_4","0.0647"
"trail_1","FAI3_5","0.06989"
"trail_1","FAI3_6","0.0684"
"trail_1","FAI7","0.13216"
"trail_1","FAI44","0.03004"
"trail_1","FAI45","0.07143"
"trail_1","FAI72_T3A","0.05957"
"trail_1","FAI72_T3B","0.09677"
"trail_1","FAI72_T4A","0.07397"
"trail_1","FAI72_T4B","0.08875"
"trail_1","FAI72_T9A","0.06854"
"trail_1","FAI72_T9B","0.06626"
"trail_1","FAI73_T12","0.11688"
"trail_1","FAI73_T1","0.15679"
"trail_1","FAI73_T2A","0.16819"
"trail_1","FAI73_T2B","0.16268"
"trail_1","FAI73_T5A","0.14921"
"trail_1","FAI73_T5B","0.20372"
"trail_1","FAI73_T6","0.127"
"trail_1","FAI73_T7A","0.13493"
"trail_1","FAI73_T7B","0.14802"
"trail_1","FAI73_T7C","0.16536"
"trail_1","FAI73_T10A","0.166"
"trail_1","FAI73_T10B","0.17326"
"trail_1","FAI73_T11","0.14034"
"trail_1","FAI72DOE_1","6.3670000000000004E-2"
"trail_1","FAI72DOE_2","0.07982"
"trail_1","FAI72DOE_3","0.07749"
"trail_1","FAI73DOE_1","0.13445"
"trail_1","FAI73DOE_2","0.19232"
"trail_1","FAI73DOE_3","0.15469"
"trail_1","FAI73DOE_4","0.15987"
"trail_1","FAI73DOE_5","0.17996"
"trail_1","FAI73DOE_6","0.15108"
"trail_1","FAI73DOE_7","0.14899"
"trail_1","FAI73DOE_8","0.15889"
"trail_1","FAI73DOE_9","0.14197"
"trail_1","FAI73DOE_10","0.18485"
"trail_1","FAI73DOE_11","0.19787"
"trail_1","FAI73DOE_12","0.17091"
"trail_1","FAI16","40.43639"
"trail_1","FAI17","34.02507"
"trail_1","FAI19","23.17198"
"trail_1","FAI21","20.58117"
"trail_1","FAI22","12.56444"
"trail_1","FAI23","0.40515"
"trail_1","FAI24","4.47796"
"trail_1","FAI25","121.27155"
"trail_1","FAI26","115.33457"
"trail_1","FAI27","113.53801"
"trail_1","FAI28","111.04442"
"trail_1","FAI30","2.68478"
"trail_1","FAI31","0.66895"
"trail_1","FAI33","84.12891"
"trail_1","FAI34","80.49892"
"trail_1","FAI35","71.14377"
"trail_1","FAI36","62.40814"
"trail_1","FAI37","56.27849"
"trail_1","FAI38","3.87605"
"trail_1","FAI39","1.25736"
"trail_1","FAI40","42.75064"
"trail_1","FAI41","4.21658"
"trail_1","FAI42","13.8844"
"trail_1","FAI10_1","18.06823"
"trail_1","FAI10_2","18.05663"
"trail_1","FAI10_3","18.05534"
"trail_1","FAI11_1","3.01348"
"trail_1","FAI11_2","2.97881"
"trail_1","FAI11_3","2.95295"
"trail_1","FAI12","29.43153"
"trail_1","FAI13","15.04309"
"trail_1","FAI14","13.96965"
"trail_1","FAI15","43.37147"
"trail_1","FAI18","25.01579"
"trail_1","FAI20","22.21755"
"trail_1","FAI29","109.14781"
"trail_1","FAI32","85.84282"
"trail_1","FAI47","5.73462"
"trail_1","FAI48","17.64579"
"trail_1","FAI49","92.55711"
"trail_1","FAI50","115.20444"
"trail_1","FAI51","107.63503"
"trail_1","FAI52","81.4122"
"trail_1","FAI53","76.95364"
"trail_1","FAI54","68.4171"
"trail_1","FAI55_1","15.75969"
"trail_1","FAI55_2","15.77614"
"trail_1","FAI56","122.78998"
"trail_1","FAI57","116.95371"
"trail_1","FAI58","42.15296"
"trail_1","FAI59","43.37434"
"trail_1","FAI61","115.92372"
"trail_1","FAI62","109.15926"
"trail_1","FAI63","28.49191"
"trail_1","FAI64","45.16221"
"trail_1","FAI65","44.58422"
"trail_1","FAI66","41.25739"
"trail_1","FAI67","78.72462"
"trail_1","FAI68","77.01215"
"trail_1","FAI69","72.76366"
"trail_1","FAI70","44.58634"
"trail_1","FAI71","2.40009"
"trail_1","FAI43","1.10374"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:53:58.5"
"trail_1","bin","26"
"trail_1","fixture1","#104"
"trail_1","fixture","#114"
"trail_1","FAI3_1","0.06226"
"trail_1","FAI3_2","0.05837"
"trail_1","FAI3_3","0.05812"
"trail_1","FAI3_4","0.0483"
"trail_1","FAI3_5","0.04913"
"trail_1","FAI3_6","0.05376"
"trail_1","FAI7","0.17596"
"trail_1","FAI44","0.03604"
"trail_1","FAI45","0.08073"
"trail_1","FAI72_T3A","0.00524"
"trail_1","FAI72_T3B","0.05879"
"trail_1","FAI72_T4A","0.00314"
"trail_1","FAI72_T4B","0.00378"
"trail_1","FAI72_T9A","0.00099"
"trail_1","FAI72_T9B","0.02206"
"trail_1","FAI73_T12","0.10216"
"trail_1","FAI73_T1","0.0897"
"trail_1","FAI73_T2A","0.13939"
"trail_1","FAI73_T2B","0.06915"
"trail_1","FAI73_T5A","0.137"
"trail_1","FAI73_T5B","0.18884"
"trail_1","FAI73_T6","0.12001"
"trail_1","FAI73_T7A","0.1269"
"trail_1","FAI73_T7B","0.09836"
"trail_1","FAI73_T7C","0.12934"
"trail_1","FAI73_T10A","0.15514"
"trail_1","FAI73_T10B","0.11405"
"trail_1","FAI73_T11","0.1228"
"trail_1","FAI72DOE_1","5.4469999999999998E-2"
"trail_1","FAI72DOE_2","0.04837"
"trail_1","FAI72DOE_3","0.05496"
"trail_1","FAI73DOE_1","0.15163"
"trail_1","FAI73DOE_2","0.2296"
"trail_1","FAI73DOE_3","0.13051"
"trail_1","FAI73DOE_4","0.14629"
"trail_1","FAI73DOE_5","0.14667"
"trail_1","FAI73DOE_6","0.16003"
"trail_1","FAI73DOE_7","0.15347"
"trail_1","FAI73DOE_8","0.14797"
"trail_1","FAI73DOE_9","0.15679"
"trail_1","FAI73DOE_10","0.18524"
"trail_1","FAI73DOE_11","0.20275"
"trail_1","FAI73DOE_12","0.16828"
"trail_1","FAI16","40.97842"
"trail_1","FAI17","33.97405"
"trail_1","FAI19","23.17813"
"trail_1","FAI21","20.63248"
"trail_1","FAI22","11.91055"
"trail_1","FAI23","0.39162"
"trail_1","FAI24","4.46078"
"trail_1","FAI25","121.27395"
"trail_1","FAI26","115.35002"
"trail_1","FAI27","113.55028"
"trail_1","FAI28","111.05262"
"trail_1","FAI30","2.67535"
"trail_1","FAI31","0.65635"
"trail_1","FAI33","84.14811"
"trail_1","FAI34","80.50788"
"trail_1","FAI35","71.16794"
"trail_1","FAI36","62.37407"
"trail_1","FAI37","56.27544"
"trail_1","FAI38","3.71621"
"trail_1","FAI39","0.95942"
"trail_1","FAI40","42.76858"
"trail_1","FAI41","4.24203"
"trail_1","FAI42","13.8597"
"trail_1","FAI10_1","18.06576"
"trail_1","FAI10_2","18.05306"
"trail_1","FAI10_3","18.05104"
"trail_1","FAI11_1","3.01179"
"trail_1","FAI11_2","2.9827"
"trail_1","FAI11_3","2.97963"
"trail_1","FAI12","29.44263"
"trail_1","FAI13","15.02786"
"trail_1","FAI14","13.96577"
"trail_1","FAI15","43.40243"
"trail_1","FAI18","25.04259"
"trail_1","FAI20","22.24135"
"trail_1","FAI29","109.14322"
"trail_1","FAI32","85.84307"
"trail_1","FAI47","5.7268"
"trail_1","FAI48","17.67023"
"trail_1","FAI49","92.55464"
"trail_1","FAI50","115.2093"
"trail_1","FAI51","107.64377"
"trail_1","FAI52","81.42071"
"trail_1","FAI53","76.95448"
"trail_1","FAI54","68.42832"
"trail_1","FAI55_1","15.7344"
"trail_1","FAI55_2","15.75343"
"trail_1","FAI56","122.78434"
"trail_1","FAI57","116.95678"
"trail_1","FAI58","42.18266"
"trail_1","FAI59","43.40608"
"trail_1","FAI61","115.90661"
"trail_1","FAI62","109.15351"
"trail_1","FAI63","28.51015"
"trail_1","FAI64","45.18343"
"trail_1","FAI65","44.59929"
"trail_1","FAI66","41.27533"
"trail_1","FAI67","78.72354"
"trail_1","FAI68","77.00966"
"trail_1","FAI69","72.76322"
"trail_1","FAI70","44.60197"
"trail_1","FAI71","2.38162"
"trail_1","FAI43","1.08909"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:54:21.1"
"trail_1","bin","27"
"trail_1","fixture1","#103"
"trail_1","fixture","#113"
"trail_1","FAI3_1","0.06305"
"trail_1","FAI3_2","0.06192"
"trail_1","FAI3_3","0.06258"
"trail_1","FAI3_4","0.06534"
"trail_1","FAI3_5","0.06592"
"trail_1","FAI3_6","0.06749"
"trail_1","FAI7","0.13109"
"trail_1","FAI44","0.02235"
"trail_1","FAI45","0.06688"
"trail_1","FAI72_T3A","0.05941"
"trail_1","FAI72_T3B","0.09637"
"trail_1","FAI72_T4A","0.0625"
"trail_1","FAI72_T4B","0.0879"
"trail_1","FAI72_T9A","0.07079"
"trail_1","FAI72_T9B","0.07147"
"trail_1","FAI73_T12","0.13593"
"trail_1","FAI73_T1","0.15841"
"trail_1","FAI73_T2A","0.1543"
"trail_1","FAI73_T2B","0.16095"
"trail_1","FAI73_T5A","0.15566"
"trail_1","FAI73_T5B","0.21086"
"trail_1","FAI73_T6","0.14352"
"trail_1","FAI73_T7A","0.14214"
"trail_1","FAI73_T7B","0.15767"
"trail_1","FAI73_T7C","0.17046"
"trail_1","FAI73_T10A","0.16559"
"trail_1","FAI73_T10B","0.17432"
"trail_1","FAI73_T11","0.14017"
"trail_1","FAI72DOE_1","7.0250000000000007E-2"
"trail_1","FAI72DOE_2","0.06922"
"trail_1","FAI72DOE_3","0.07107"
"trail_1","FAI73DOE_1","0.14576"
"trail_1","FAI73DOE_2","0.19622"
"trail_1","FAI73DOE_3","0.15549"
"trail_1","FAI73DOE_4","0.15605"
"trail_1","FAI73DOE_5","0.17151"
"trail_1","FAI73DOE_6","0.16218"
"trail_1","FAI73DOE_7","0.16053"
"trail_1","FAI73DOE_8","0.1562"
"trail_1","FAI73DOE_9","0.15578"
"trail_1","FAI73DOE_10","0.18745"
"trail_1","FAI73DOE_11","0.20803"
"trail_1","FAI73DOE_12","0.17338"
"trail_1","FAI16","40.42773"
"trail_1","FAI17","33.90683"
"trail_1","FAI19","23.18188"
"trail_1","FAI21","20.59823"
"trail_1","FAI22","12.40433"
"trail_1","FAI23","0.41402"
"trail_1","FAI24","4.48053"
"trail_1","FAI25","121.50395"
"trail_1","FAI26","115.33619"
"trail_1","FAI27","113.54889"
"trail_1","FAI28","111.04202"
"trail_1","FAI30","2.6917"
"trail_1","FAI31","0.67259"
"trail_1","FAI33","84.13329"
"trail_1","FAI34","80.4892"
"trail_1","FAI35","71.15311"
"trail_1","FAI36","62.41028"
"trail_1","FAI37","56.26092"
"trail_1","FAI38","3.44471"
"trail_1","FAI39","1.03166"
"trail_1","FAI40","42.8992"
"trail_1","FAI41","4.21371"
"trail_1","FAI42","13.88969"
"trail_1","FAI10_1","18.06341"
"trail_1","FAI10_2","18.05713"
"trail_1","FAI10_3","18.05288"
"trail_1","FAI11_1","3.01077"
"trail_1","FAI11_2","2.98114"
"trail_1","FAI11_3","2.93426"
"trail_1","FAI12","29.44601"
"trail_1","FAI13","15.03501"
"trail_1","FAI14","13.9511"
"trail_1","FAI15","43.38775"
"trail_1","FAI18","25.02122"
"trail_1","FAI20","22.22074"
"trail_1","FAI29","109.14822"
"trail_1","FAI32","85.8435"
"trail_1","FAI47","5.72972"
"trail_1","FAI48","17.64915"
"trail_1","FAI49","92.55436"
"trail_1","FAI50","115.20734"
"trail_1","FAI51","107.63818"
"trail_1","FAI52","81.41079"
"trail_1","FAI53","76.95238"
"trail_1","FAI54","68.41452"
"trail_1","FAI55_1","15.75942"
"trail_1","FAI55_2","15.77518"
"trail_1","FAI56","122.79048"
"trail_1","FAI57","116.95856"
"trail_1","FAI58","42.16137"
"trail_1","FAI59","43.39275"
"trail_1","FAI61","115.92549"
"trail_1","FAI62","109.15439"
"trail_1","FAI63","28.46237"
"trail_1","FAI64","45.16649"
"trail_1","FAI65","44.58734"
"trail_1","FAI66","41.2324"
"trail_1","FAI67","78.73633"
"trail_1","FAI68","77.02117"
"trail_1","FAI69","72.77658"
"trail_1","FAI70","44.58903"
"trail_1","FAI71","2.40244"
"trail_1","FAI43","1.04104"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:54:17"
"trail_1","bin","28"
"trail_1","fixture1","#104"
"trail_1","fixture","#114"
"trail_1","FAI3_1","0.06249"
"trail_1","FAI3_2","0.06035"
"trail_1","FAI3_3","0.05625"
"trail_1","FAI3_4","0.04858"
"trail_1","FAI3_5","0.04806"
"trail_1","FAI3_6","0.05255"
"trail_1","FAI7","0.16859"
"trail_1","FAI44","0.02548"
"trail_1","FAI45","0.06731"
"trail_1","FAI72_T3A","0.00451"
"trail_1","FAI72_T3B","0.02186"
"trail_1","FAI72_T4A","0.00797"
"trail_1","FAI72_T4B","0.00183"
"trail_1","FAI72_T9A","0.01534"
"trail_1","FAI72_T9B","0.0329"
"trail_1","FAI73_T12","0.11721"
"trail_1","FAI73_T1","0.08818"
"trail_1","FAI73_T2A","0.12032"
"trail_1","FAI73_T2B","0.07424"
"trail_1","FAI73_T5A","0.14288"
"trail_1","FAI73_T5B","0.18163"
"trail_1","FAI73_T6","0.11589"
"trail_1","FAI73_T7A","0.12753"
"trail_1","FAI73_T7B","0.1095"
"trail_1","FAI73_T7C","0.14265"
"trail_1","FAI73_T10A","0.16167"
"trail_1","FAI73_T10B","0.13329"
"trail_1","FAI73_T11","0.13163"
"trail_1","FAI72DOE_1","5.3990000000000003E-2"
"trail_1","FAI72DOE_2","0.06111"
"trail_1","FAI72DOE_3","0.05676"
"trail_1","FAI73DOE_1","0.16067"
"trail_1","FAI73DOE_2","0.23804"
"trail_1","FAI73DOE_3","0.13193"
"trail_1","FAI73DOE_4","0.1441"
"trail_1","FAI73DOE_5","0.15581"
"trail_1","FAI73DOE_6","0.15758"
"trail_1","FAI73DOE_7","0.15724"
"trail_1","FAI73DOE_8","0.16324"
"trail_1","FAI73DOE_9","0.14577"
"trail_1","FAI73DOE_10","0.16728"
"trail_1","FAI73DOE_11","0.18823"
"trail_1","FAI73DOE_12","0.17106"
"trail_1","FAI16","40.43244"
"trail_1","FAI17","34.02189"
"trail_1","FAI19","23.15971"
"trail_1","FAI21","20.57475"
"trail_1","FAI22","12.47926"
"trail_1","FAI23","0.41206"
"trail_1","FAI24","4.47446"
"trail_1","FAI25","121.40494"
"trail_1","FAI26","115.34412"
"trail_1","FAI27","113.55026"
"trail_1","FAI28","111.04846"
"trail_1","FAI30","2.68726"
"trail_1","FAI31","0.66017"
"trail_1","FAI33","84.15162"
"trail_1","FAI34","80.5128"
"trail_1","FAI35","71.16856"
"trail_1","FAI36","62.42685"
"trail_1","FAI37","56.27415"
"trail_1","FAI38","3.8931"
"trail_1","FAI39","1.24865"
"trail_1","FAI40","42.77117"
"trail_1","FAI41","4.2263"
"trail_1","FAI42","13.87425"
"trail_1","FAI10_1","18.06744"
"trail_1","FAI10_2","18.05511"
"trail_1","FAI10_3","18.05201"
"trail_1","FAI11_1","3.01409"
"trail_1","FAI11_2","2.97873"
"trail_1","FAI11_3","2.96793"
"trail_1","FAI12","29.42872"
"trail_1","FAI13","15.03695"
"trail_1","FAI14","13.96277"
"trail_1","FAI15","43.3734"
"trail_1","FAI18","25.01776"
"trail_1","FAI20","22.2188"
"trail_1","FAI29","109.1441"
"trail_1","FAI32","85.84414"
"trail_1","FAI47","5.73358"
"trail_1","FAI48","17.64731"
"trail_1","FAI49","92.55661"
"trail_1","FAI50","115.19949"
"trail_1","FAI51","107.6353"
"trail_1","FAI52","81.41227"
"trail_1","FAI53","76.9556"
"trail_1","FAI54","68.42091"
"trail_1","FAI55_1","15.75785"
"trail_1","FAI55_2","15.77378"
"trail_1","FAI56","122.78306"
"trail_1","FAI57","116.94816"
"trail_1","FAI58","42.15533"
"trail_1","FAI59","43.37665"
"trail_1","FAI61","115.91924"
"trail_1","FAI62","109.15463"
"trail_1","FAI63","28.49117"
"trail_1","FAI64","45.16323"
"trail_1","FAI65","44.58429"
"trail_1","FAI66","41.25442"
"trail_1","FAI67","78.72148"
"trail_1","FAI68","77.00526"
"trail_1","FAI69","72.76027"
"trail_1","FAI70","44.58555"
"trail_1","FAI71","2.39815"
"trail_1","FAI43","1.12456"
"trail_1","SourceSheet","data4"
"trail_1","FAI1",NA
"trail_1","FAI2",NA
"trail_1","FAI4",NA
"trail_1","FAI5",NA
"trail_1","startTime","1899-12-31 00:55:09.1"
"trail_1","bin","29"
"trail_1","fixture1","#103"
"trail_1","fixture","#113"
"trail_1","FAI3_1","0.05939"
"trail_1","FAI3_2","0.06392"
"trail_1","FAI3_3","0.06152"
"trail_1","FAI3_4","0.06599"
"trail_1","FAI3_5","0.0681"
"trail_1","FAI3_6","0.06752"
"trail_1","FAI7","0.12222"
"trail_1","FAI44","0.03498"
"trail_1","FAI45","0.04905"
"trail_1","FAI72_T3A","0.05873"
